Year,TimeOfDay,District,Community_Area,CrimeCount
2007,Evening,3,69,7
2005,Morning,3,43,7
2001,Evening,3,68,8
2003,Evening,3,43,7
2013,Afternoon,3,42,1
2016,Evening,3,69,4
2004,Evening,3,42,2
2003,Night,3,43,7
2001,Morning,3,69,60
2001,Morning,3,42,44
2015,Night,3,42,3
2012,Morning,3,42,5
2005,Night,3,69,4
2003,Morning,3,69,3
2015,Afternoon,3,69,1
2003,Night,3,69,5
2007,Afternoon,3,69,5
2007,Night,3,69,2
2021,Night,3,69,4
2004,Night,3,43,3
2019,Evening,3,68,1
2013,Night,3,69,1
2002,Afternoon,3,40,1
2014,Afternoon,3,69,3
2001,Afternoon,3,40,6
2009,Evening,3,42,3
2003,Night,3,42,2
2012,Evening,3,69,4
2017,Evening,3,43,3
2019,Night,3,69,3
2006,Morning,3,43,4
2010,Evening,3,43,2
2007,Morning,3,43,1
2010,Afternoon,3,42,1
2002,Night,3,42,7
2015,Afternoon,3,42,2
2005,Night,3,42,4
2012,Afternoon,3,69,3
2001,Afternoon,3,68,6
2019,Evening,3,40,2
2005,Night,3,40,1
2007,Night,3,43,3
2017,Evening,3,42,2
2005,Morning,3,69,3
2011,Afternoon,3,43,1
2010,Evening,3,40,1
2002,Afternoon,3,69,2
2007,Night,3,40,2
2013,Evening,3,42,3
2001,Morning,3,41,10
2014,Evening,3,41,1
2001,Morning,3,68,2
2006,Night,3,43,4
2006,Afternoon,3,42,2
2013,Morning,3,69,2
2011,Evening,3,43,5
2010,Afternoon,3,41,1
2017,Night,3,43,6
2006,Night,3,42,1
2004,Morning,3,69,1
2016,Evening,3,40,1
2010,Morning,3,69,2
2002,Night,3,69,2
2005,Evening,3,42,2
2014,Night,3,42,1
2019,Night,3,40,2
2009,Evening,3,40,1
2006,Evening,3,42,3
2017,Afternoon,3,40,1
2009,Morning,3,69,2
2004,Night,3,40,1
2015,Night,3,69,1
2007,Afternoon,3,43,3
2004,Night,3,42,2
2015,Morning,3,43,2
2002,Morning,3,69,1
2003,Evening,3,42,3
2011,Evening,3,69,3
2011,Night,3,69,3
2007,Morning,3,40,1
2018,Afternoon,3,69,1
2004,Evening,3,40,1
2006,Evening,3,40,1
2008,Evening,3,40,2
2021,Evening,3,42,5
2006,Evening,3,43,3
2008,Evening,3,42,2
2011,Morning,3,42,1
2006,Morning,3,69,1
2001,Night,3,59.333333333333336,1
2005,Afternoon,3,43,1
2014,Evening,3,43,1
2014,Night,3,40,2
2010,Afternoon,3,69,1
2011,Afternoon,3,41,1
2012,Evening,3,40,1
2018,Evening,3,69,1
2001,Morning,3,59.333333333333336,1
2005,Morning,3,40,1
2005,Afternoon,3,42,1
2002,Afternoon,3,43,1
2020,Evening,3,40,1
2001,Evening,3,41,8
2001,Night,3,41,7
2001,Night,3,40,1
2005,Night,4,43,1
2002,Evening,4,51,1
2013,Morning,4,45,1
2008,Afternoon,4,48,1
2007,Evening,4,47,1
2008,Night,4,52,2
2006,Night,4,43,2
2007,Afternoon,4,55,2
2019,Afternoon,4,43,2
2019,Afternoon,4,52,1
2007,Night,4,51,1
2016,Evening,4,43,1
2013,Afternoon,4,45,1
2001,Afternoon,4,48,1
2003,Evening,4,55,2
2019,Evening,4,52,2
2007,Morning,4,43,1
2018,Afternoon,4,45,1
2004,Morning,4,52,1
2017,Night,4,48,1
2021,Morning,4,45,2
2004,Afternoon,4,46,2
2012,Evening,4,48,3
2002,Evening,4,55,1
2004,Evening,4,55,1
2002,Night,4,55,1
2004,Night,4,48,1
2010,Afternoon,4,47,1
2020,Morning,4,47,1
2006,Night,4,51,2
2008,Morning,4,51,1
2005,Night,4,47,1
2002,Evening,4,45,1
2020,Night,4,43,3
2016,Evening,4,52,1
2004,Evening,4,43,1
2016,Evening,4,45,1
2013,Morning,4,51,1
2017,Morning,4,45,1
2005,Evening,4,45,1
2009,Morning,4,47,2
2021,Night,4,52,1
2006,Evening,4,51,1
2003,Morning,4,48,2
2014,Afternoon,4,45,1
2008,Night,4,47,1
2006,Night,4,52,1
2007,Morning,4,52,1
2018,Afternoon,4,51,1
2018,Afternoon,4,55,1
2021,Evening,4,48,1
2005,Night,4,44,1
2017,Night,4,45,1
2002,Morning,4,48,1
2007,Afternoon,4,47,1
2012,Evening,4,47,1
2011,Evening,4,45,2
2015,Evening,4,51,1
2001,Morning,4,43.93103448275862,6
2003,Morning,4,47,1
2005,Afternoon,4,46,1
2003,Night,4,48,1
2013,Evening,4,47,1
2015,Morning,4,45,1
2021,Evening,4,52,1
2010,Morning,4,51,1
2011,Night,4,46,1
2011,Afternoon,4,51,1
2001,Night,4,51,3
2010,Night,4,43,1
2001,Morning,4,51,3
2023,Evening,4,52,168
2020,Afternoon,4,45,4
2022,Afternoon,4,46,23
2023,Morning,4,46,268
2023,Evening,4,48,153
2023,Night,4,51,136
2023,Morning,4,43,216
2023,Evening,4,43,309
2023,Evening,4,55,70
2021,Night,4,45,3
2023,Afternoon,4,51,198
2023,Night,4,45,71
2023,Night,4,43,223
2023,Evening,4,51,216
2023,Evening,4,46,367
2023,Afternoon,4,45,130
2023,Afternoon,4,46,444
2023,Night,4,46,266
2023,Morning,4,51,139
2023,Night,4,48,141
2023,Afternoon,4,55,96
2023,Morning,4,52,97
2023,Night,4,55,47
2023,Afternoon,4,47,27
2023,Afternoon,4,43,308
2023,Morning,4,45,106
2013,Night,4,46,8
2023,Morning,4,48,113
2023,Evening,4,45,114
2023,Night,4,52,132
2023,Morning,4,47,24
2023,Afternoon,4,48,182
2017,Morning,4,43,1
2005,Evening,4,46,5
2005,Night,4,46,4
2023,Night,4,47,18
2023,Morning,4,55,44
2023,Afternoon,4,52,160
2017,Night,4,52,4
2012,Morning,4,51,4
2012,Morning,4,43,1
2018,Night,4,51,3
2023,Evening,4,44,1
2022,Night,4,55,2
2002,Evening,4,-1,5
2022,Night,4,47,4
2004,Evening,4,46,6
2005,Evening,4,51,2
2005,Night,4,48,1
2005,Afternoon,4,52,2
2005,Morning,4,45,2
2015,Afternoon,4,46,10
2015,Night,4,52,3
2021,Evening,4,43,7
2022,Night,4,43,9
2018,Night,4,46,4
2012,Morning,4,45,1
2022,Night,4,51,13
2022,Morning,4,46,17
2023,Morning,4,69,1
2022,Afternoon,4,48,7
2023,Evening,4,47,20
2021,Night,4,51,2
2021,Morning,4,52,1
2021,Afternoon,4,43,8
2005,Night,4,45,1
2005,Afternoon,4,48,1
2005,Evening,4,55,1
2014,Morning,4,46,8
2014,Afternoon,4,51,3
2014,Night,4,43,4
2014,Morning,4,43,2
2014,Afternoon,4,46,6
2022,Afternoon,4,45,1
2014,Afternoon,4,43,3
2021,Afternoon,4,46,8
2021,Night,4,46,9
2022,Morning,4,48,5
2018,Night,4,45,1
2020,Afternoon,4,52,2
2006,Morning,4,46,3
2015,Morning,4,51,3
2015,Night,4,43,6
2014,Night,4,51,2
2014,Afternoon,4,47,1
2021,Afternoon,4,52,3
2014,Afternoon,4,52,2
2014,Night,4,52,2
2022,Evening,4,43,7
2020,Night,4,46,13
2020,Evening,4,46,8
2021,Morning,4,48,2
2014,Evening,4,46,8
2009,Afternoon,4,51,2
2022,Night,4,46,17
2018,Evening,4,51,3
2018,Afternoon,4,46,7
2011,Morning,4,47,1
2022,Evening,4,45,5
2015,Afternoon,4,45,1
2009,Afternoon,4,43,4
2023,Evening,4,69,1
2013,Evening,4,43,1
2018,Night,4,48,1
2008,Morning,4,48,2
2016,Afternoon,4,43,8
2022,Night,4,45,4
2005,Afternoon,4,51,1
2013,Night,4,52,1
2022,Morning,4,52,3
2009,Morning,4,46,6
2013,Night,4,48,2
2016,Morning,4,43,3
2009,Evening,4,43,6
2009,Evening,4,46,7
2009,Afternoon,4,45,3
2009,Afternoon,4,46,5
2009,Night,4,43,2
2002,Morning,4,-1,6
2008,Afternoon,4,52,2
2019,Night,4,46,6
2022,Morning,4,45,4
2020,Afternoon,4,46,11
2022,Morning,4,51,6
2018,Afternoon,4,48,2
2023,Afternoon,4,44,1
2001,Night,4,-1,2513
2020,Night,4,51,2
2016,Night,4,48,3
2002,Morning,4,52,1
2022,Evening,4,55,3
2022,Afternoon,4,52,7
2022,Afternoon,4,51,10
2022,Night,4,52,6
2022,Evening,4,48,2
2022,Afternoon,4,43,15
2018,Evening,4,47,1
2022,Evening,4,46,11
2022,Morning,4,47,1
2022,Evening,4,51,7
2022,Night,4,48,3
2023,Morning,4,44,1
2024,Afternoon,4,52,124
2018,Night,4,43,9
2013,Afternoon,4,43,3
2024,Evening,4,43,324
2024,Evening,4,46,426
2024,Morning,4,55,62
2024,Afternoon,4,51,198
2024,Afternoon,4,43,373
2024,Night,4,46,290
2008,Night,4,46,8
2024,Morning,4,43,255
2024,Evening,4,55,100
2024,Afternoon,4,46,480
2024,Night,4,55,65
2024,Evening,4,48,157
2024,Morning,4,45,100
2024,Afternoon,4,45,135
2024,Evening,4,52,139
2024,Morning,4,46,376
2020,Evening,4,45,6
2020,Night,4,45,2
2019,Night,4,51,2
2024,Night,4,51,127
2017,Morning,4,46,6
2024,Morning,4,48,111
2001,Night,4,46,31
2024,Night,4,52,109
2011,Morning,4,46,3
2009,Night,4,51,3
2018,Morning,4,43,1
2011,Night,4,43,3
2006,Afternoon,4,46,3
2007,Afternoon,4,46,11
2008,Evening,4,52,1
2008,Afternoon,4,45,1
2021,Morning,4,46,7
2003,Evening,4,46,5
2003,Afternoon,4,46,4
2003,Night,4,51,3
2024,Night,4,48,118
2012,Afternoon,4,43,5
2021,Night,4,43,7
2021,Night,4,66,1
2024,Night,4,43,251
2014,Night,4,46,7
2003,Evening,4,43,9
2010,Afternoon,4,46,4
2003,Night,4,46,8
2003,Morning,4,46,3
2013,Morning,4,52,2
2017,Afternoon,4,52,5
2024,Afternoon,4,55,125
2018,Afternoon,4,43,7
2024,Evening,4,51,199
2019,Afternoon,4,45,3
2003,Morning,4,55,1
2008,Morning,4,46,4
2018,Night,4,47,3
2024,Night,4,45,81
2024,Afternoon,4,48,178
2024,Evening,4,45,115
2024,Morning,4,51,156
2024,Morning,4,52,80
2017,Night,4,46,10
2024,Morning,4,47,31
2003,Morning,4,45,1
2014,Night,4,47,2
2024,Night,4,47,23
2002,Night,4,43,3
2024,Afternoon,4,69,1
2018,Evening,4,45,2
2014,Night,4,45,2
2007,Night,4,43,2
2017,Evening,4,46,7
2009,Morning,4,43,1
2024,Evening,4,47,28
2002,Night,4,-1,5
2003,Morning,4,-1,1
2021,Evening,4,51,3
2011,Night,4,51,2
2024,Afternoon,4,47,30
2008,Evening,4,43,12
2024,Evening,4,44,2
2019,Night,4,45,3
2021,Afternoon,4,45,4
2008,Night,4,43,2
2008,Evening,4,45,4
2024,Morning,4,44,1
2015,Evening,4,43,3
2008,Afternoon,4,43,2
2018,Evening,4,43,7
2020,Morning,4,48,5
2019,Afternoon,4,46,9
2022,Morning,4,43,2
2019,Night,4,48,2
2001,Evening,4,-1,5539
2018,Morning,4,51,2
2020,Afternoon,4,47,1
2021,Evening,4,46,7
2019,Evening,4,45,2
2004,Evening,4,47,1
2018,Morning,4,45,2
2021,Morning,4,43,2
2021,Evening,4,45,3
2010,Morning,4,46,3
2019,Night,4,52,3
2017,Afternoon,4,46,6
2017,Night,4,43,2
2019,Afternoon,4,51,2
2016,Night,4,55,1
2019,Evening,4,47,1
2020,Morning,4,45,1
2019,Evening,4,46,5
2024,Afternoon,4,44,3
2002,Morning,4,51,2
2017,Morning,4,47,2
2001,Afternoon,4,46,36
2021,Morning,4,51,2
2016,Evening,4,47,1
2015,Evening,4,48,1
2024,Night,4,44,1
2010,Night,4,52,1
2014,Morning,4,51,1
2016,Morning,4,45,2
2002,Afternoon,4,-1,5
2002,Evening,4,43,2
2012,Morning,4,46,5
2011,Afternoon,4,46,2
2020,Morning,4,46,5
2009,Night,4,48,1
2019,Night,4,55,1
2020,Night,4,52,3
2020,Morning,4,52,1
2020,Afternoon,4,48,5
2020,Night,4,55,2
2019,Night,4,43,4
2020,Afternoon,4,51,6
2020,Morning,4,43,5
2020,Afternoon,4,43,2
2016,Night,4,43,3
2020,Night,4,47,1
2020,Evening,4,48,1
2018,Evening,4,55,1
2015,Night,4,45,2
2021,Afternoon,4,51,4
2021,Afternoon,4,48,2
2007,Night,4,46,4
2021,Night,4,55,2
2001,Morning,4,-1,2926
2021,Night,4,48,3
2019,Morning,4,51,1
2010,Night,4,47,1
2017,Afternoon,4,55,1
2019,Night,4,69,1
2022,Afternoon,4,55,3
2011,Night,4,52,2
2016,Afternoon,4,52,2
2016,Afternoon,4,46,4
2001,Afternoon,4,-1,4868
2002,Afternoon,4,52,1
2002,Afternoon,4,45,2
2002,Morning,4,43,3
2006,Night,4,46,5
2006,Evening,4,46,9
2004,Night,4,46,4
2010,Evening,4,43,3
2001,Morning,4,43,56
2004,Night,4,45,1
2014,Night,4,55,1
2015,Morning,4,48,2
2015,Afternoon,4,48,2
2017,Afternoon,4,43,2
2017,Afternoon,4,51,5
2017,Evening,4,51,3
2018,Evening,4,48,2
2018,Afternoon,4,52,1
2018,Morning,4,46,2
2019,Evening,4,43,4
2001,Morning,4,52,137
2002,Afternoon,4,55,1
2002,Night,4,51,1
2002,Night,4,52,1
2003,Night,4,43,5
2003,Afternoon,4,43,1
2003,Evening,4,48,3
2003,Evening,4,51,1
2004,Afternoon,4,48,2
2004,Afternoon,4,47,1
2004,Morning,4,46,6
2004,Morning,4,43,2
2005,Night,4,52,2
2005,Morning,4,48,1
2005,Morning,4,51,1
2005,Evening,4,48,1
2006,Night,4,47,1
2006,Evening,4,43,4
2006,Evening,4,55,1
2006,Afternoon,4,48,2
2007,Morning,4,46,3
2007,Evening,4,43,2
2007,Afternoon,4,52,1
2008,Afternoon,4,55,3
2009,Evening,4,51,3
2009,Afternoon,4,52,1
2009,Night,4,52,1
2009,Evening,4,52,3
2010,Morning,4,52,1
2010,Afternoon,4,43,5
2010,Afternoon,4,51,1
2011,Evening,4,43,3
2011,Evening,4,46,1
2012,Evening,4,46,10
2012,Night,4,52,1
2012,Afternoon,4,46,3
2012,Afternoon,4,48,2
2013,Afternoon,4,52,1
2013,Afternoon,4,48,1
2013,Evening,4,51,3
2013,Evening,4,46,8
2013,Night,4,43,3
2013,Evening,4,52,1
2013,Afternoon,4,47,1
2014,Afternoon,4,48,2
2015,Morning,4,43,3
2001,Morning,4,55,18
2001,Afternoon,4,52,277
2015,Night,4,47,1
2001,Evening,4,52,376
2001,Evening,4,43,68
2015,Evening,4,47,2
2001,Night,4,52,199
2012,Night,4,43,2
2017,Evening,4,43,4
2001,Morning,4,46,24
2003,Afternoon,4,51,2
2012,Night,4,48,2
2002,Afternoon,4,51,3
2001,Night,4,43.5,20
2002,Night,4,46,8
2001,Afternoon,4,43,69
2014,Evening,4,47,1
2001,Night,4,43,30
2018,Evening,4,52,2
2006,Morning,4,43,2
2014,Morning,4,47,1
2008,Evening,4,48,2
2014,Evening,4,51,3
2005,Night,4,51,4
2011,Afternoon,4,43,1
2012,Night,4,51,1
2015,Night,4,46,3
2020,Evening,4,43,8
2013,Morning,4,46,1
2009,Evening,4,45,1
2015,Morning,4,46,2
2009,Morning,4,51,1
2008,Evening,4,47,1
2010,Evening,4,48,1
2001,Afternoon,4,43.93103448275862,10
2018,Evening,4,46,3
2016,Night,4,51,2
2016,Afternoon,4,51,1
2007,Afternoon,4,45,2
2017,Morning,4,52,1
2013,Evening,4,45,2
2001,Evening,4,46,48
2007,Evening,4,46,2
2015,Morning,4,52,1
2017,Afternoon,4,45,2
2001,Morning,4,45,1
2012,Afternoon,4,51,3
2008,Evening,4,51,2
2001,Night,4,55,19
2008,Evening,4,46,4
2005,Morning,4,43,1
2022,Evening,4,52,2
2002,Evening,4,46,4
2007,Afternoon,4,48,2
2019,Morning,4,52,2
2003,Morning,4,52,1
2016,Evening,4,46,6
2012,Evening,4,43,2
2006,Afternoon,4,52,2
2001,Night,4,43.93103448275862,7
2001,Morning,4,43.5,18
2001,Evening,4,43.5,46
2006,Evening,4,45,4
2020,Evening,4,51,3
2001,Morning,4,48,1
2001,Afternoon,4,51,12
2003,Afternoon,4,52,1
2007,Night,4,48,1
2009,Morning,4,52,1
2009,Night,4,46,6
2009,Evening,4,47,1
2017,Evening,4,52,2
2010,Evening,4,46,6
2001,Afternoon,4,55,24
2010,Night,4,46,5
2001,Evening,4,55,29
2005,Evening,4,43,3
2010,Afternoon,4,45,1
2001,Evening,4,45,1
2022,Evening,4,47,1
2012,Night,4,46,1
2011,Evening,4,51,1
2001,Afternoon,4,43.5,24
2012,Evening,4,55,1
2001,Night,4,47,2
2019,Morning,4,43,2
2011,Afternoon,4,48,1
2002,Night,4,45,2
2020,Evening,4,52,2
2002,Night,4,48,3
2015,Afternoon,4,43,3
2016,Night,4,46,10
2003,Night,4,47,2
2001,Evening,4,48,3
2006,Night,4,48,1
2008,Afternoon,4,46,6
2017,Evening,4,48,1
2003,Evening,4,47,1
2004,Afternoon,4,43,3
2006,Evening,4,52,3
2016,Afternoon,4,45,4
2013,Afternoon,4,51,1
2001,Night,4,45,2
2013,Morning,4,43,2
2017,Afternoon,4,48,1
2002,Afternoon,4,43,2
2009,Morning,4,48,1
2020,Evening,4,47,1
2011,Afternoon,4,55,1
2011,Morning,4,48,1
2017,Night,4,51,2
2004,Night,4,43,3
2008,Night,4,51,1
2013,Afternoon,4,46,4
2001,Evening,4,51,3
2012,Evening,4,51,5
2007,Afternoon,4,51,3
2010,Evening,4,51,1
2013,Night,4,51,1
2010,Night,4,45,6
2001,Evening,4,43.93103448275862,12
2003,Morning,4,43,1
2011,Evening,4,47,1
2011,Night,4,45,1
2004,Morning,4,45,1
2005,Afternoon,4,43,1
2017,Evening,4,55,1
2009,Afternoon,4,48,1
2006,Evening,4,48,2
2009,Afternoon,4,47,2
2002,Evening,4,48,1
2014,Evening,4,43,3
2013,Morning,4,55,1
2003,Evening,4,45,2
2002,Evening,4,52,1
2013,Night,4,45,1
2007,Afternoon,4,43,3
2019,Morning,4,46,3
2005,Afternoon,4,55,1
2021,Morning,5,50,1
2021,Evening,5,50,1
2010,Night,5,53,5
2020,Morning,5,53,1
2002,Evening,5,49,3
2002,Night,5,-1,7
2004,Morning,5,49,2
2005,Afternoon,5,50,1
2002,Night,5,49,5
2007,Night,5,49,6
2009,Afternoon,5,53,6
2006,Afternoon,5,53,3
2011,Afternoon,5,49,6
2013,Evening,5,49,5
2016,Evening,5,53,8
2017,Evening,5,53,5
2001,Night,5,-1,2058
2001,Evening,5,-1,4151
2001,Afternoon,5,-1,3655
2002,Evening,5,53,5
2002,Night,5,54,1
2002,Morning,5,49,2
2003,Evening,5,54,1
2003,Afternoon,5,50,2
2003,Morning,5,50,1
2003,Afternoon,5,54,3
2003,Night,5,53,7
2004,Afternoon,5,53,4
2004,Afternoon,5,54,3
2004,Night,5,54,3
2004,Evening,5,53,3
2004,Evening,5,54,1
2004,Morning,5,53,3
2005,Evening,5,53,9
2005,Evening,5,54,1
2006,Afternoon,5,50,1
2006,Night,5,54,4
2006,Evening,5,53,5
2006,Evening,5,50,1
2007,Afternoon,5,53,5
2007,Night,5,54,3
2007,Evening,5,49,6
2008,Morning,5,53,4
2008,Afternoon,5,54,2
2009,Evening,5,54,1
2009,Night,5,54,1
2009,Night,5,53,6
2009,Afternoon,5,50,1
2009,Afternoon,5,54,3
2010,Afternoon,5,50,1
2010,Evening,5,54,2
2010,Morning,5,54,1
2010,Afternoon,5,53,6
2010,Afternoon,5,54,1
2011,Night,5,53,3
2012,Afternoon,5,54,2
2012,Evening,5,53,5
2012,Morning,5,53,4
2012,Evening,5,49,7
2013,Morning,5,53,5
2013,Evening,5,54,1
2013,Afternoon,5,49,6
2013,Morning,5,54,1
2014,Afternoon,5,54,1
2014,Night,5,53,5
2014,Morning,5,54,1
2001,Afternoon,5,49,160
2001,Afternoon,5,53,395
2005,Morning,5,54,2
2001,Morning,5,49,83
2001,Evening,5,53,426
2001,Morning,5,53,208
2016,Afternoon,5,49,9
2009,Evening,5,49,4
2001,Night,5,53,215
2010,Evening,5,49,5
2005,Night,5,50,2
2003,Evening,5,53,5
2001,Evening,5,49,167
2001,Night,5,49,118
2003,Night,5,49,7
2013,Night,5,54,2
2007,Night,5,53,3
2001,Morning,5,54,6
2018,Night,5,54,6
2003,Morning,5,53,1
2018,Evening,5,53,12
2018,Evening,5,49,2
2012,Afternoon,5,50,1
2020,Morning,5,54,1
2015,Evening,5,53,3
2012,Morning,5,49,2
2020,Night,5,50,2
2001,Night,5,54,8
2001,Evening,5,54,19
2004,Evening,5,49,3
2002,Afternoon,5,49,2
2019,Morning,5,49,2
2016,Evening,5,49,9
2012,Afternoon,5,49,2
2018,Morning,5,50,1
2010,Night,5,49,1
2017,Morning,5,53,2
2015,Afternoon,5,54,1
2009,Evening,5,50,1
2019,Evening,5,49,7
2010,Afternoon,5,49,4
2018,Evening,5,54,5
2012,Night,5,50,2
2006,Afternoon,5,54,1
2018,Morning,5,54,1
2021,Evening,5,49,8
2003,Morning,5,49,1
2014,Evening,5,54,2
2004,Night,5,49,4
2006,Night,5,49,6
2014,Afternoon,5,50,1
2009,Morning,5,50,1
2016,Afternoon,5,54,2
2018,Night,5,53,9
2017,Night,5,53,3
2018,Evening,5,50,2
2002,Night,5,53,4
2011,Evening,5,54,5
2005,Evening,5,50,2
2008,Afternoon,5,53,4
2017,Evening,5,50,1
2016,Morning,5,54,2
2020,Evening,5,50,1
2016,Evening,5,54,1
2013,Afternoon,5,53,4
2016,Afternoon,5,53,1
2014,Morning,5,49,1
2003,Morning,5,54,2
2007,Morning,5,54,1
2002,Night,5,50,3
2006,Morning,5,54,1
2021,Night,5,50,3
2006,Morning,5,50,1
2019,Afternoon,5,50,1
2017,Morning,5,49,2
2021,Night,5,54,3
2005,Night,5,49,2
2016,Afternoon,5,50,1
2011,Morning,5,50,1
2013,Morning,5,49,2
2005,Morning,5,49,3
2001,Afternoon,5,54,7
2004,Morning,5,-1,1
2014,Night,5,54,1
2002,Morning,5,53,2
2015,Morning,5,49,1
2007,Morning,5,49,1
2016,Evening,5,50,1
2011,Evening,5,50,1
2002,Morning,5,50,2
2002,Evening,5,54,1
2003,Night,5,54,1
2012,Evening,5,50,1
2003,Evening,5,50,2
2008,Night,5,53,1
2016,Morning,5,53,1
2009,Afternoon,5,49,1
2002,Evening,5,-1,9
2023,Night,5,50,56
2023,Afternoon,5,54,111
2023,Afternoon,5,50,151
2023,Evening,5,49,452
2023,Night,5,53,230
2023,Afternoon,5,49,425
2023,Morning,5,53,240
2023,Afternoon,5,53,333
2023,Night,5,54,72
2023,Evening,5,53,356
2023,Afternoon,5,51,17
2023,Morning,5,50,103
2023,Night,5,49,299
2023,Morning,5,49,323
2023,Evening,5,54,110
2023,Evening,5,50,104
2020,Night,5,49,9
2005,Morning,5,53,6
2023,Morning,5,54,86
2015,Afternoon,5,53,3
2023,Morning,5,51,8
2022,Night,5,49,22
2020,Night,5,54,6
2022,Afternoon,5,53,16
2019,Afternoon,5,53,3
2005,Evening,5,49,6
2005,Afternoon,5,54,3
2023,Evening,5,51,20
2022,Evening,5,53,20
2021,Night,5,53,11
2022,Night,5,53,21
2015,Evening,5,54,3
2022,Night,5,54,9
2015,Afternoon,5,49,4
2021,Evening,5,54,3
2022,Afternoon,5,49,27
2020,Afternoon,5,49,14
2005,Night,5,53,8
2014,Evening,5,53,3
2014,Afternoon,5,49,8
2022,Morning,5,49,8
2022,Evening,5,54,9
2022,Evening,5,49,17
2020,Afternoon,5,53,7
2005,Afternoon,5,53,3
2012,Night,5,53,10
2020,Evening,5,53,12
2014,Evening,5,49,4
2014,Night,5,49,2
2019,Evening,5,50,2
2021,Night,5,49,13
2015,Night,5,49,5
2018,Afternoon,5,49,9
2020,Evening,5,49,6
2011,Afternoon,5,53,1
2017,Afternoon,5,50,2
2002,Morning,5,-1,10
2019,Night,5,49,9
2004,Afternoon,5,49,1
2009,Evening,5,53,4
2022,Afternoon,5,50,4
2001,Morning,5,-1,2190
2023,Night,5,51,1
2022,Afternoon,5,54,7
2022,Morning,5,53,10
2022,Morning,5,54,5
2022,Morning,5,50,7
2022,Evening,5,50,4
2017,Afternoon,5,49,8
2024,Evening,5,49,486
2024,Evening,5,50,145
2024,Afternoon,5,49,526
2024,Morning,5,53,334
2024,Night,5,49,281
2024,Evening,5,54,137
2024,Morning,5,49,383
2019,Night,5,53,5
2010,Morning,5,49,4
2024,Night,5,54,90
2024,Morning,5,54,113
2002,Afternoon,5,-1,8
2024,Night,5,53,282
2024,Afternoon,5,53,428
2024,Evening,5,53,399
2013,Night,5,49,1
2021,Afternoon,5,50,3
2018,Afternoon,5,54,3
2003,Afternoon,5,49,6
2019,Morning,5,53,2
2017,Night,5,49,14
2013,Night,5,53,4
2019,Evening,5,53,5
2003,Afternoon,5,53,8
2014,Afternoon,5,53,3
2014,Morning,5,53,1
2010,Night,5,50,1
2018,Night,5,49,9
2017,Afternoon,5,53,3
2024,Afternoon,5,51,22
2020,Morning,5,49,6
2003,Evening,5,49,9
2024,Evening,5,51,16
2011,Evening,5,53,7
2008,Morning,5,50,2
2024,Afternoon,5,50,144
2005,Afternoon,5,49,5
2006,Morning,5,53,5
2021,Afternoon,5,54,2
2024,Afternoon,5,54,128
2024,Night,5,51,3
2024,Morning,5,50,98
2021,Afternoon,5,53,11
2011,Afternoon,5,50,2
2021,Morning,5,53,5
2016,Morning,5,49,4
2008,Evening,5,49,10
2008,Evening,5,50,1
2008,Night,5,49,9
2021,Morning,5,54,2
2008,Evening,5,53,7
2024,Morning,5,51,10
2024,Night,5,50,58
2018,Morning,5,49,10
2012,Night,5,49,4
2008,Afternoon,5,49,10
2008,Evening,5,54,3
2012,Evening,5,54,3
2008,Night,5,54,4
2009,Morning,5,53,2
2007,Afternoon,5,50,2
2007,Evening,5,53,13
2007,Afternoon,5,49,7
2003,Morning,5,-1,1
2003,Evening,5,-1,1
2004,Night,5,-1,1
2007,Morning,5,53,3
2007,Evening,5,54,6
2015,Evening,5,49,9
2019,Night,5,50,4
2019,Evening,5,54,2
2007,Night,5,50,2
2011,Evening,5,49,5
2009,Night,5,49,7
2018,Morning,5,53,4
2004,Night,5,53,3
2006,Morning,5,49,2
2007,Afternoon,5,54,1
2008,Morning,5,49,3
2011,Night,5,49,4
2020,Night,5,53,8
2006,Night,5,53,10
2006,Afternoon,5,49,8
2017,Evening,5,49,13
2019,Afternoon,5,49,8
2018,Afternoon,5,53,5
2013,Evening,5,53,8
2006,Evening,5,54,5
2011,Morning,5,53,3
2010,Morning,5,53,4
2016,Night,5,54,1
2018,Afternoon,5,50,1
2015,Morning,5,53,4
2006,Evening,5,49,7
2021,Afternoon,5,49,9
2021,Morning,5,49,3
2012,Afternoon,5,53,3
2010,Evening,5,53,6
2019,Afternoon,5,54,3
2022,Night,5,50,2
2010,Night,5,54,4
2017,Afternoon,5,54,4
2013,Night,5,50,1
2016,Night,5,53,5
2020,Evening,5,54,5
2018,Night,5,50,1
2020,Afternoon,5,50,1
2017,Evening,5,54,6
2016,Night,5,49,7
2015,Night,5,53,8
2020,Afternoon,5,54,3
2021,Evening,5,53,23
2023,Morning,6,44,407
2019,Afternoon,6,44,14
2021,Afternoon,6,44,16
2023,Night,6,71,435
2010,Morning,6,71,6
2023,Afternoon,6,44,669
2023,Night,6,44,467
2023,Night,6,49,65
2023,Afternoon,6,69,227
2023,Evening,6,71,545
2023,Afternoon,6,71,576
2023,Evening,6,69,210
2023,Evening,6,44,555
2023,Morning,6,71,423
2023,Morning,6,69,179
2023,Evening,6,49,83
2023,Morning,6,49,58
2019,Evening,6,69,9
2022,Night,6,71,31
2023,Evening,6,68,11
2023,Night,6,69,160
2023,Night,6,67,2
2023,Afternoon,6,49,95
